N,P,K,temperature,humidity,ph,rainfall,label,rainfall_log,N_P_ratio,N_K_ratio,P_K_ratio,total_nutrients,climate_index,temp_humidity,rain_temp
37,135,205,11.82768186,80.2827185,5.510924848999999,74.10225057,grapes,4.31885052596421,0.27205882352941174,0.1796116504854369,0.6553398058252428,377,12.64354191874568,949.5584532739365,876.4578448519636
15,140,195,13.28504331,83.54193816,5.69945282,65.80006004,grapes,4.201703979344591,0.10638297872340426,0.07653061224489796,0.7142857142857143,350,16.61462977716422,1109.8582666569419,874.1566474320005
39,132,196,35.83089092,83.32560104,5.778594403,73.67984885,grapes,4.3132102947025395,0.2932330827067669,0.19796954314720813,0.6700507614213198,367,39.97906487069274,2985.6305217076783,2640.0146271464373
40,121,199,26.18159716,81.03886263,6.315586313,66.05911698,grapes,4.205574573340294,0.32786885245901637,0.2,0.605,360,31.63964798874448,2121.7268556832378,1729.5331895156758
40,132,202,24.57558351,80.70695797,5.9718130060000005,69.706113,grapes,4.258532033096844,0.3007518796992481,0.19704433497536947,0.6502463054187192,374,28.051613945031814,1983.4205854297952,1713.0684011889969
29,142,203,29.67229086,83.71498986,5.891195653,66.48490371,grapes,4.211903924124634,0.20279720279720279,0.14215686274509803,0.696078431372549,374,36.808462217599434,2484.015528467871,1972.759400682213
32,121,199,39.37102553,81.25353895,6.129812716,74.08101744,grapes,4.318567763038316,0.26229508196721313,0.16,0.605,352,42.60777577980701,3199.0351564032994,2916.645628918615
6,140,205,17.66558428,82.92903419,6.313085601,69.8671263,grapes,4.260806663107698,0.0425531914893617,0.02912621359223301,0.6796116504854369,351,20.672347239547186,1464.9898427424466,1234.2436080540544
8,120,196,24.06679352,82.66396666,6.053662544,69.81855775,grapes,4.260121081466504,0.06611570247933884,0.04060913705583756,0.6091370558375635,324,28.09230631571827,1989.456617150384,1680.3088132334458
34,133,202,15.31413469,80.09711412,5.804799142,74.82144653,grapes,4.328381188381534,0.2537313432835821,0.16748768472906403,0.6551724137931034,369,16.177718179363,1226.6179939139809,1145.8257098610532
35,135,199,21.77466746,80.54942557,6.400719746,69.39630398,grapes,4.254140761501717,0.25735294117647056,0.175,0.675,369,24.915185268520272,1753.936955880771,1511.0814421175744
16,145,199,26.91624843,80.76838926,5.953966361,69.30927185,grapes,4.252903679878109,0.1095890410958904,0.08,0.725,360,30.92027514167897,2173.982030613104,1865.5455796170056
8,136,201,41.65602996,82.22118237,5.6092559920000005,74.19664838,grapes,4.320106660547655,0.058394160583941604,0.039603960396039604,0.6732673267326733,345,45.5473496483959,3425.0080361513433,3090.7378078488655
25,129,195,17.98667801,81.17712085,5.777271492000001,72.37127689,grapes,4.2955325360091114,0.19230769230769232,0.12755102040816327,0.6581632653061225,349,19.900249748915158,1460.1067345078072,1301.7188545929841
16,130,201,29.12033769,82.79092939,5.682395429,68.8503047,grapes,4.246354447898181,0.12213740458015267,0.07920792079207921,0.6435643564356436,347,34.515237003765655,2410.899821505746,2004.944122923394
39,129,203,34.38922481,83.18392806,5.863996687,71.03001556,grapes,4.27708291492235,0.3,0.19117647058823528,0.6323529411764706,371,39.714427109228396,2860.630802634207,2442.667173350638
38,135,203,41.36106301,82.79782954,6.444373116,69.92107482,grapes,4.261567636477516,0.27941176470588236,0.18627450980392157,0.6617647058823529,376,48.28756830585184,3424.606244695179,2892.0099813569445
33,120,205,35.12158265,82.26890793,5.550832177999999,69.71518491,grapes,4.25866032933152,0.2727272727272727,0.16019417475728157,0.5825242718446602,358,40.85988395655225,2889.4142493887352,2448.507628776598
35,125,204,19.6491772,80.15215777,6.107741787999999,73.69529586,grapes,4.3134171163941275,0.2777777777777778,0.17073170731707318,0.6097560975609756,364,21.084647069836066,1574.923950985087,1448.0519271595665
1,132,200,16.27852801,82.94270065,5.620745638,66.57462809,grapes,4.213232588484769,0.007518796992481203,0.004975124378109453,0.6567164179104478,333,19.980651228413887,1350.18507575607,1083.7369481183978
39,140,203,21.11903604,80.63399198,6.349875906,69.27779761,grapes,4.252455925463044,0.2765957446808511,0.19117647058823528,0.6862745098039216,382,24.231154654629925,1702.9121826746912,1463.0803044974157
28,145,202,19.2077707,82.90428409999998,6.484323189,66.83113717,grapes,4.217021339818194,0.1917808219178082,0.13793103448275862,0.7142857142857143,375,23.476039846560862,1592.4064790404557,1283.6771583816071
6,128,200,25.96308415,82.57813624,5.838748311,70.31782647,grapes,4.267146316787415,0.046511627906976744,0.029850746268656716,0.6368159203980099,334,30.06237298960809,2143.983100149285,1825.6676458857075
6,139,199,25.67385024,81.6212135,6.29099842,74.10919422,grapes,4.3189429776414405,0.04285714285714286,0.03,0.695,344,27.899790878705367,2095.530811806066,1902.6683538113539
29,122,196,41.94865736,81.15595212,5.638328481,73.06862952,grapes,4.3049920893563876,0.23577235772357724,0.14720812182741116,0.6192893401015228,347,45.96255189637597,3404.3832282064454,3065.1309034992614
37,144,197,11.18994268,80.8084305,6.415555956,66.34234944,grapes,4.209789302343203,0.25517241379310346,0.18686868686868688,0.7272727272727273,378,13.427534276353333,904.2417053557638,742.3670874901302
38,120,197,17.5438296,82.94703302,6.323722572,73.77063744,grapes,4.314425260319873,0.3140495867768595,0.1919191919191919,0.6060606060606061,355,19.46230048254158,1455.2086131284534,1294.21949273074
38,141,198,13.05809741,80.28297993,5.757009965,70.75633584,grapes,4.273276155131371,0.2676056338028169,0.19095477386934673,0.7085427135678392,377,14.609761772515487,1048.342972291015,923.9431257733943
14,121,203,9.724457611,83.74765639,6.1586894060000015,74.46411148,grapes,4.323657198607141,0.11475409836065574,0.06862745098039216,0.5931372549019608,338,10.791891915417121,814.4005345851483,724.1230956280385
6,125,204,27.92004934,82.93262435,5.7335398070000005,69.92092839,grapes,4.261565571785864,0.047619047619047616,0.02926829268292683,0.6097560975609756,335,32.648796572637266,2315.482963747685,1952.1957705474067
32,138,197,9.535585543,80.73112694,5.908724337000001,69.44115171,grapes,4.254777633721486,0.2302158273381295,0.16161616161616163,0.696969696969697,367,10.928534645322621,769.8185669191618,662.1620423351458
11,124,204,13.42988625,80.06633966,6.361141107000001,71.40043037,grapes,4.28221224371102,0.088,0.05365853658536585,0.6048780487804878,339,14.851870749834932,1075.2818340876636,958.8996580701453
23,138,200,9.851242629,80.22631717,5.96537863,68.42802444,grapes,4.240290596377932,0.16546762589928057,0.11442786069651742,0.6865671641791045,361,11.38342797519443,790.3289156727786,674.1010713815818
40,143,201,24.97256132,82.72828653,6.476757723,66.70016285,grapes,4.215088585380625,0.2777777777777778,0.19801980198019803,0.7079207920792079,384,30.515985801191544,2065.937208268955,1665.6739068256109
6,142,202,27.23708304,82.94573346,6.224542938,70.42508897,grapes,4.2686491937583435,0.04195804195804196,0.029556650246305417,0.6995073891625616,350,31.630339739760583,2259.1998300637265,1918.1739963752784
37,124,195,18.70679077,83.4795292,6.209928251,66.5964488,grapes,4.213555449124657,0.296,0.18877551020408162,0.6326530612244898,356,23.102309574619333,1561.6340863225057,1245.8058337266177
35,134,204,9.949929082,82.55138983,5.841138354,66.00817551,grapes,4.204814634484135,0.25925925925925924,0.17073170731707318,0.6536585365853659,373,12.257914324296994,821.3804744290361,656.7766651567092
119,25,51,26.47330219,80.92254421,6.283818329,53.65742581,watermelon,4.001085084806232,4.576923076923077,2.2884615384615383,0.4807692307692308,195,39.19480171462844,2142.2869668549647,1420.4892482056355
119,19,55,25.18780042,83.44621709,6.818261382999999,46.87420883,watermelon,3.868576921620133,5.95,2.125,0.3392857142857143,193,43.90311011364056,2101.826661866913,1180.6582168554417
105,30,50,25.29954705,81.77527562,6.37620108,57.04147057,watermelon,4.061157764876261,3.3870967741935485,2.0588235294117645,0.5882352941176471,185,35.64481417781741,2068.877433074908,1443.1233684869055
114,8,50,24.74631269,88.30866319,6.581587932000001,57.95826144,watermelon,4.076829760336423,12.666666666666666,2.235294117647059,0.1568627450980392,172,37.06543814490798,2185.313792535633,1434.2532605630097
93,22,52,26.58740671,81.32563243,6.932739726,41.87540028,watermelon,3.7582982414192005,4.043478260869565,1.7547169811320755,0.41509433962264153,167,50.43072837206817,2162.2376653643755,1113.358298388408
80,26,55,24.53442564,88.989272,6.140099215,49.11618732,watermelon,3.914344056104791,2.962962962962963,1.4285714285714286,0.4642857142857143,161,43.56478003206836,2183.300676641734,1205.037445522851
85,27,45,26.0713757,88.7285657,6.467095849,57.79652846,watermelon,4.074082813365745,3.0357142857142856,1.8478260869565217,0.5869565217391305,157,39.34374753537675,2313.2757716868337,1506.8350076364025
85,22,53,25.96534238,89.77076659,6.849471704,59.46338556,watermelon,4.102037984475584,3.6956521739130435,1.5740740740740742,0.4074074074074074,160,38.551077956283976,2330.928690224415,1543.987165139348
82,22,45,26.22338015,85.34866045,6.512196212,54.60159289,watermelon,4.018211849946878,3.5652173913043477,1.7826086956521738,0.4782608695652174,149,40.25299010230604,2238.13036827362,1431.8383271500072
118,13,54,24.41311871,89.81574032,6.039584629,44.07843475,watermelon,3.8084039669627328,8.428571428571429,2.1454545454545455,0.23636363636363636,185,48.64149215958953,2192.6823304586933,1076.0920601027392
83,25,53,26.49195283,80.04678201,6.057697106,57.72799157,watermelon,4.072916471265356,3.1923076923076925,1.537037037037037,0.46296296296296297,161,36.10877056257915,2120.5955732022126,1529.3272296430775
86,15,47,24.04355803,84.18406764,6.423898762,53.78929956,watermelon,4.00349491138392,5.375,1.7916666666666667,0.3125,148,36.943062454872255,2024.084515503785,1293.2861453639136
101,10,47,25.5421695,83.31883376,6.936997681,57.57343233,watermelon,4.070281220570069,9.181818181818182,2.1041666666666665,0.20833333333333334,158,36.33291903486855,2128.1437744402424,1470.55036726964
119,9,50,26.74550678,83.9195902,6.251286661,40.794305,watermelon,3.7327600862295123,11.9,2.3333333333333335,0.17647058823529413,178,53.7028183306056,2244.4719686689214,1091.0643609628878
104,17,46,25.7131428,80.22972777,6.190015912000001,43.08961827,watermelon,3.7862243413600365,5.777777777777778,2.2127659574468086,0.3617021276595745,167,46.790118125355576,2062.9584469551355,1107.969507773999
95,12,51,25.76484262,84.17269959999999,6.681606702000001,44.22066914,watermelon,3.8115542641751063,7.3076923076923075,1.8269230769230769,0.23076923076923078,158,47.95807756361158,2168.6963580945367,1139.3385809431907
102,14,52,26.79489868,89.64815231,6.51075991,57.74091817,watermelon,4.073136556734452,6.8,1.9245283018867925,0.2641509433962264,168,40.89335394866978,2402.1131579956577,1547.162052055321
109,21,55,24.9004602,89.73524177,6.770278088,57.44942094,watermelon,4.068161780940004,4.954545454545454,1.9464285714285714,0.375,185,38.228758819099134,2234.4488162312628,1430.5170196295167
81,18,50,26.80750629,88.22874955,6.429788072999999,58.79889057,watermelon,4.090987108443352,4.2631578947368425,1.588235294117647,0.35294117647058826,149,39.55245216049265,2365.19275852046,1576.2516288002967
103,17,51,25.11189154,80.02621335,6.209888345,44.20656987,watermelon,3.8112424273819316,5.722222222222222,1.9807692307692308,0.3269230769230769,171,44.45392773176798,2009.6095900021,1110.1105879308718
105,14,50,26.2148837,87.68839820000002,6.419052193,59.65590798,watermelon,4.105217041692902,7.0,2.0588235294117645,0.27450980392156865,169,37.8980586921599,2298.74116065229,1563.872689713602
97,8,52,24.9103226,86.97190046,6.237861736,49.48575692,watermelon,3.9216912553120995,10.777777777777779,1.830188679245283,0.1509433962264151,157,42.913055676806685,2166.4980975936883,1232.7061689823825
120,19,49,25.79448878,84.26830701,6.762471628999998,56.45229202,watermelon,4.05095489940843,6.0,2.4,0.38,188,37.83413721635958,2173.6578996790404,1456.1580131151734
95,16,55,25.26931156,87.55055105,6.612847999,40.12650421,watermelon,3.7166527849515854,5.588235294117647,1.6964285714285714,0.2857142857142857,166,53.79358625852277,2212.342151732135,1013.9691366961416
83,29,52,25.76402693,87.5931128,6.704688865,46.05122728,watermelon,3.8512369502820523,2.7666666666666666,1.5660377358490567,0.5471698113207547,164,47.96370780366449,2256.7513170617276,1186.4650598014707
83,9,45,25.85483596,89.13163965,6.049609892,46.85176955,watermelon,3.8681080984063985,8.3,1.8043478260869565,0.1956521739130435,137,48.158802561912395,2304.4839219965816,1211.344816150973
91,21,50,24.33528185,81.44030363,6.762030215,48.32113628,watermelon,3.8983527169601917,4.136363636363637,1.7843137254901962,0.4117647058823529,162,40.18303089236184,1981.8727427856284,1175.9084706860606
116,5,54,25.37601283,80.99313508,6.65398725,57.23028471,watermelon,4.064405575241163,19.333333333333332,2.109090909090909,0.09090909090909091,175,35.29577169625354,2055.282834932003,1452.276439065513
112,28,54,24.86094646,85.05318563,6.738030547,55.29563514,watermelon,4.030617003543345,3.8620689655172415,2.036363636363636,0.509090909090909,194,37.56068634702096,2114.5026941998717,1374.7018246872346
88,29,51,24.71885473,88.94568335,6.095689937,48.45978627,watermelon,3.9011599408142206,2.933333333333333,1.6923076923076923,0.5576923076923077,168,44.452990831519614,2198.6354255892297,1197.8704170549786
118,15,45,24.21495706,84.20576992,6.538006356,48.01138482,watermelon,3.8920526143884167,7.375,2.5652173913043477,0.32608695652173914,178,41.60337665025477,2039.0391028170395,1162.593621807436
92,21,48,25.81692236,82.043255,6.377427122,54.82963379,watermelon,4.022304799924077,4.181818181818182,1.8775510204081634,0.42857142857142855,161,37.93871105198023,2118.1043444966817,1415.5323985836626
106,14,45,24.47018505,84.16390229,6.417011754,57.26773002,watermelon,4.065048424157967,7.066666666666666,2.3043478260869565,0.30434782608695654,165,35.345572289490384,2059.506263566419,1401.3519509828404
99,5,47,24.13078816,84.84494575,6.649086972,51.19470197,watermelon,3.9549809949100583,16.5,2.0625,0.10416666666666667,151,39.225732403198975,2047.3754123399424,1235.3685081524047
98,8,51,26.1793464,86.52258079,6.25933595,49.43050977,watermelon,3.920596344504726,10.88888888888889,1.8846153846153846,0.15384615384615385,157,44.91536223317847,2265.104613923396,1294.0584379974143
108,22,46,26.17668721,86.72952049999998,6.121168559,53.33484977,watermelon,3.99516582162648,4.695652173913044,2.297872340425532,0.46808510638297873,176,41.783340519242266,2270.291530001782,1396.1296798216304
119,7,55,26.03867719,84.6378378,6.031424482,44.3993381,watermelon,3.815497525645869,14.875,2.125,0.125,181,48.543820874203,2203.8573365337797,1156.100032235568
117,27,48,26.53259325,82.39053979,6.835268183999999,54.30660782,watermelon,4.012892391805791,4.178571428571429,2.3877551020408165,0.5510204081632653,192,39.52574142696736,2186.034679896011,1440.8951360753294
109,10,53,26.81938687,87.8274604,6.5517503060000015,46.06193778,watermelon,3.8514645592470558,9.909090909090908,2.0185185185185186,0.18518518518518517,172,50.05060882295877,2355.478638277205,1235.3529293036888
80,16,46,25.50405534,81.40297428,6.940236218,48.47833278,watermelon,3.9015348521304114,4.705882352941177,1.702127659574468,0.3404255319148936,142,41.959901319005525,2076.1059608777164,1236.394082012056
100,18,52,26.20234499,80.38266489,6.87606733,56.47941847,watermelon,4.051426944075443,5.2631578947368425,1.8867924528301887,0.33962264150943394,170,36.64293016051699,2106.2143166633405,1479.893207585518
91,7,53,25.13735887,89.28272716,6.457216535,43.52897517,watermelon,3.796140104696443,11.375,1.6851851851851851,0.12962962962962962,151,50.4016080528452,2244.331953513216,1094.2034700916092
86,6,53,25.92030221,83.47202566,6.921847887999999,42.10681516,watermelon,3.7636811089713116,12.285714285714286,1.5925925925925926,0.1111111111111111,145,50.19206645532369,2163.6201311880745,1091.4213740478094
107,5,52,26.6634609,89.98405233,6.8814257460000015,57.40847165,watermelon,4.067460941813635,17.833333333333332,2.018867924528302,0.09433962264150944,164,41.07771001613785,2399.286260924509,1530.7085391685337
103,16,49,24.06731461,81.64075303,6.915717008,51.75212401,watermelon,3.9656040371379557,6.0588235294117645,2.06,0.32,168,37.24729051284926,1964.8736881703207,1245.534650284405
101,20,48,24.6774157,82.75411437,6.206247493999999,57.05709413,watermelon,4.061426907912347,4.809523809523809,2.061224489795918,0.40816326530612246,169,35.174989582170355,2042.1576811938337,1408.02163048004
85,25,47,26.11440416,87.64081095,6.29542477,58.48160844,watermelon,4.0856671629210215,3.269230769230769,1.7708333333333333,0.5208333333333334,157,38.47723049330597,2288.6875580584538,1527.212358729027
84,7,51,26.81530456,87.65694462,6.399669044,55.74073582,watermelon,4.038492397572966,10.5,1.6153846153846154,0.1346153846153846,142,41.426104769614774,2350.5476667843536,1494.7048074118013
102,28,54,25.15623099,80.27525115,6.862157042000001,55.49541453,watermelon,4.034159476097783,3.5172413793103448,1.8545454545454545,0.509090909090909,184,35.74489677630945,2019.4227607096632,1396.0554668024822
98,25,52,25.2801372,83.15393658,6.224066378,49.29456609,watermelon,3.91789704125015,3.769230769230769,1.849056603773585,0.4716981132075472,175,41.796621163821214,2102.1429254624986,1246.1733939696674
97,25,50,26.22005978,80.90127035,6.093814669,49.08553937,watermelon,3.913732331098284,3.730769230769231,1.9019607843137254,0.49019607843137253,172,42.35226717205944,2121.236144854942,1287.0257766149434
90,16,45,24.92093261,80.61750795,6.291540277999999,50.55710813,watermelon,3.942690089027118,5.294117647058823,1.9565217391304348,0.34782608695652173,151,38.96773026412351,2009.0634828080895,1259.9302846642133
95,12,46,26.21667586,81.01009354,6.32281728,54.65423596,watermelon,4.01915819270434,7.3076923076923075,2.021276595744681,0.2553191489361702,153,38.16089336403604,2123.81536372646,1432.8523885392758
82,23,49,26.81383586,87.21986949,6.873283991,51.70497792,watermelon,3.96470990877148,3.4166666666666665,1.64,0.46,154,44.37340373779027,2338.6992642354817,1386.4087910918042
82,25,51,24.31334971,87.47409052,6.074209622000001,48.11248366,watermelon,3.894113252179,3.1538461538461537,1.5769230769230769,0.4807692307692308,158,43.30443086732209,2126.788153376956,1169.775640642241
110,28,46,24.29105004,88.04541346,6.49889585,51.26046418,watermelon,3.956240142180843,3.793103448275862,2.3404255319148937,0.5957446808510638,184,40.924158973846865,2138.7155441493496,1245.1705004700075
118,21,51,24.42998931,86.33904774,6.678805092,48.58241822,watermelon,3.903636299520087,5.363636363636363,2.269230769230769,0.40384615384615385,190,42.54052321459725,2109.2620133237797,1186.8679577685493
120,20,45,25.66576039,88.6984228,6.114128685,54.22722466,watermelon,4.0114560320620445,5.714285714285714,2.608695652173913,0.43478260869565216,185,41.22083774027751,2276.5124665557128,1391.7829547382591
91,7,52,25.07803672,83.46230461,6.405054243,56.39962921,watermelon,4.050037843548559,11.375,1.7169811320754718,0.1320754716981132,150,36.46488258813972,2093.0707397454053,1414.3919723227646
81,6,55,24.88910524,85.87059083,6.110142735,51.70699144,watermelon,3.9647481116437433,11.571428571428571,1.4464285714285714,0.10714285714285714,142,40.54950043243919,2137.2421721888486,1286.9407515939392
101,13,54,25.42900869,82.91481799,6.828982708,56.34144589,watermelon,4.049023676216829,7.214285714285714,1.8363636363636364,0.23636363636363636,168,36.76994178420565,2108.4416271974783,1432.7071171439748
101,17,55,24.37118217,87.1269128,6.451499763999999,44.63907691,watermelon,3.820764299329215,5.611111111111111,1.8035714285714286,0.30357142857142855,173,46.52560935765221,2123.385863758505,1087.9070752742507
111,6,53,26.493064500000006,88.59143088,6.313512998999999,46.06382209,watermelon,3.851504597383329,15.857142857142858,2.0555555555555554,0.1111111111111111,170,49.86969583479343,2347.058492451132,1220.3718097468952
107,10,49,25.83202912,89.00481725,6.755192025,45.24690619,watermelon,3.833994568531796,9.727272727272727,2.14,0.2,166,49.71521817213863,2299.1750310222783,1168.8193982899882
115,11,46,24.41592661,89.39655519,6.623167177000001,40.32161859,watermelon,3.7213858155558683,9.583333333333334,2.4468085106382977,0.23404255319148937,172,52.82222248753045,2182.6997307058546,984.4896802898517
84,25,52,24.37190239,81.2514818,6.12532356,44.20899581,watermelon,3.8112960893809986,3.230769230769231,1.5849056603773586,0.4716981132075472,161,43.80219352349426,1980.2531834724612,1077.457330641239
120,7,47,24.24782473,83.03687902,6.653867608,54.76576239999999,watermelon,4.021160104010894,15.0,2.5,0.14583333333333334,174,36.10573229790855,2013.4636886031742,1327.950607880024
91,12,46,24.64458469,85.49938185,6.343942518,48.31219031,watermelon,3.8981713184342817,7.0,1.9361702127659575,0.2553191489361702,149,42.729733635816146,2107.096756944974,1190.6338656541923
89,22,52,24.89681131,86.10782926,6.217300786,53.14626213,watermelon,3.9916889429942772,3.869565217391304,1.679245283018868,0.41509433962264153,163,39.5929523676599,2143.810377399917,1323.1724600824086
113,19,46,25.41864024,81.12122989,6.286387658,49.52320689,watermelon,3.9224327731002915,5.65,2.404255319148936,0.40425531914893614,178,40.812756856263064,2061.9913584002447,1258.812579467999
97,22,50,26.26028739,86.14585891,6.769893799999998,58.97878791,watermelon,4.093990964880595,4.217391304347826,1.9019607843137254,0.43137254901960786,169,37.7169177848261,2262.215012434992,1548.7999204304574
117,30,50,24.90123934,87.20772913,6.744966312000001,46.59207341,watermelon,3.862666222370547,3.774193548387097,2.2941176470588234,0.5882352941176471,197,45.62903819415714,2171.5805353640203,1160.20037132926
90,14,52,24.84740848,89.20454622,6.391858432,59.67927244,watermelon,4.1056021642963865,6.0,1.6981132075471699,0.2641509433962264,156,36.52815383363518,2216.5017982013796,1482.8752601058861
104,23,47,26.98212846,86.70068316,6.770434148,42.91292205,watermelon,3.7822086287043124,4.333333333333333,2.1666666666666665,0.4791666666666667,174,53.27290604640778,2339.3689705928787,1157.8819753470664
81,16,45,26.90435747,86.25426228,6.727468157000001,59.75980023,watermelon,4.106928389868316,4.764705882352941,1.7608695652173914,0.34782608695652173,142,38.1932708288672,2320.6155056922576,1607.7990277237084
88,5,47,25.86475496,86.67468041,6.662244646,41.16554802,watermelon,3.7416034899776003,14.666666666666666,1.8333333333333333,0.10416666666666667,140,53.16708723855836,2241.819370040962,1064.7368123314131
92,7,45,26.70607759,81.14149505,6.944640222,51.51033554,watermelon,3.9610100176503003,11.5,2.0,0.15217391304347827,144,41.267515057549005,2166.971062573901,1375.6390176181744
81,18,50,26.44019475,80.91934337,6.507110986,47.81847573,watermelon,3.888108842232408,4.2631578947368425,1.588235294117647,0.35294117647058826,149,43.82609587357801,2139.5231977449216,1264.3298109493485
111,5,55,26.283443,84.42478917,6.520663422,50.78669728,watermelon,3.947133307017882,18.5,1.9821428571428572,0.08928571428571429,171,42.848342344351025,2218.974133936712,1334.849263117135
108,23,51,26.84366082,83.85039964,6.106500787000001,40.228644,watermelon,3.7191332575046685,4.5,2.076923076923077,0.4423076923076923,182,54.594366177980774,2250.85168755761,1079.8840747845281
113,30,50,26.03967219,83.9862443,6.277484042999999,43.87712348,watermelon,3.8039281655774717,3.6451612903225805,2.215686274509804,0.5882352941176471,193,48.732496658701976,2186.974270041256,1142.545912059352
83,10,53,24.92994759,85.00802358,6.195142279,48.75859458,watermelon,3.9071832040609946,7.545454545454546,1.537037037037037,0.18518518518518517,146,42.590543211015344,2119.245572578884,1215.549207441458
101,11,51,25.50736962,84.24340241,6.792035575,44.2068997,watermelon,3.8112497234187184,8.416666666666666,1.9423076923076923,0.21153846153846154,163,47.533177846262895,2148.8276033182688,1127.601730402167
114,21,55,25.4438391,87.93923120000002,6.472756256,57.51549686,watermelon,4.0692916227467935,5.181818181818182,2.0357142857142856,0.375,190,38.2379330142887,2237.5116492305006,1463.4150478623953
99,6,45,26.12588914,86.5507939,6.000975617000001,40.71210074,watermelon,3.7307912723205656,14.142857142857142,2.152173913043478,0.13043478260869565,150,54.21008307649164,2261.2164464103885,1063.639830589752
92,20,55,25.10474753,87.52676159999999,6.5877912620000005,59.26519444,watermelon,4.098754730451762,4.380952380952381,1.6428571428571428,0.35714285714285715,167,36.461132706941925,2197.3372520864987,1487.8377437325598
92,7,48,26.27520631,86.63249555,6.956508826,54.38748495,watermelon,4.014353664803612,11.5,1.8775510204081634,0.14285714285714285,147,41.0974915322709,2276.286693726407,1429.0423877432702
91,24,55,26.27061608,83.09194521,6.259086582999999,46.76837499,watermelon,3.866363809448345,3.64,1.625,0.42857142857142855,170,45.69710802197639,2182.8765919523053,1228.634024047764
110,21,54,26.73690828,87.82430156,6.747537642,47.46447019,watermelon,3.8808309560783605,5.0,2.0,0.38181818181818183,185,48.450963899101716,2348.150295564781,1269.0531860288243
112,25,51,25.04746944,85.5667282,6.932537231,56.72496677,watermelon,4.055689779579934,4.3076923076923075,2.1538461538461537,0.4807692307692308,188,37.12830218178896,2143.230009670286,1420.8168716565906
89,25,54,24.69368934,85.56967628,6.353107392999999,48.99390828,watermelon,3.911901163605733,3.423076923076923,1.6181818181818182,0.45454545454545453,168,42.26576948431939,2113.0310029826865,1209.8403506187738
100,10,53,24.54356968,84.60808277,6.211748957,42.00660251,watermelon,3.7613536506506535,9.090909090909092,1.8518518518518519,0.18518518518518517,163,48.285245840422995,2076.5843749567025,1030.991975724248
83,22,54,25.89762315,81.96664832,6.277245253999999,54.49960057,watermelon,4.016375823789554,3.608695652173913,1.509090909090909,0.4,159,38.247867502804645,2122.741369059941,1411.4101173873853
95,14,50,26.6333118,84.31756844,6.560443519,56.31866159,watermelon,4.048626252896711,6.333333333333333,1.8627450980392157,0.27450980392156865,159,39.17844604508603,2245.6560904803596,1499.9524742851538
119,30,49,25.35794749,80.45846265,6.903020221,47.72078245,watermelon,3.886105683412252,3.838709677419355,2.38,0.6,198,41.87661544842095,2040.2614710048263,1210.1010955488136
97,12,47,25.28784623,89.63667876,6.765094963999998,58.28697664,watermelon,4.08238966367159,7.461538461538462,2.0208333333333335,0.25,156,38.23299276693875,2266.718549050787,1473.952102483922
110,7,45,26.63838589,84.69546874,6.189213927000001,48.32428609,watermelon,3.898416578210423,13.75,2.391304347826087,0.15217391304347827,162,45.74117049183127,2256.1505794305517,1287.2809807241792
96,18,50,25.3310446,84.30533791,6.904241707000001,41.53218699,watermelon,3.7502611302336097,5.052631578947368,1.8823529411764706,0.35294117647058826,164,50.21002741096716,2135.542274616281,1052.0536809792297
83,23,55,26.89750174,83.89241484,6.463271076,43.97193745,watermelon,3.8060386830211184,3.4583333333333335,1.4821428571428572,0.4107142857142857,161,50.17565402069868,2256.496374131702,1182.735264072546
120,24,47,26.98603693,89.4138489,6.260838965,58.54876687,watermelon,4.086795588114194,4.8,2.5,0.5,191,40.520157768110636,2412.92542846884,1579.9991849597807
115,17,55,27.57826922,94.11878202,6.776533055,28.08253201,muskmelon,3.370137719370089,6.388888888888889,2.0535714285714284,0.30357142857142855,187,89.25058892099042,2595.6331092060555,774.4676281510477
114,27,48,27.82054812,93.03555162,6.528404377999999,26.32405487,muskmelon,3.307767444992312,4.071428571428571,2.326530612244898,0.5510204081632653,189,94.72605925545611,2588.3000407149543,732.3496352243554
101,25,52,29.09910406,94.22237826,6.750145572,22.52497327,muskmelon,3.158062549232753,3.8846153846153846,1.9056603773584906,0.4716981132075472,178,116.5479237022071,2741.7867897684214,655.4565411324485
118,18,52,28.04943594,90.83130708,6.562832807,20.76223014,muskmelon,3.080175904787671,6.2105263157894735,2.2264150943396226,0.33962264150943394,188,117.0728786938069,2547.766929286928,582.3688442834672
95,26,45,29.91690582,94.55695552,6.117530021,28.16057247,muskmelon,3.37281753897793,3.5185185185185186,2.0652173913043477,0.5652173913043478,166,97.009464948881,2828.8515329177694,842.4771944222748
81,25,49,29.86895762,93.25103208,6.076459669,26.26243014,muskmelon,3.3055095690301957,3.1153846153846154,1.62,0.5,155,102.16664878792719,2785.3111252187805,784.4314128498706
117,24,53,29.17220859,92.21405224,6.293486295,21.30290472,muskmelon,3.1047169264856738,4.68,2.1666666666666665,0.4444444444444444,194,120.61601843557699,2690.087566874437,621.4527800647355
114,30,51,29.24908541,90.06998135,6.069171847000001,25.93496537,muskmelon,3.2934252704439038,3.6774193548387095,2.1923076923076925,0.5769230769230769,195,97.80835212498575,2634.464577383257,758.5740172125222
113,6,52,27.76317235,90.35567642,6.740983646,25.21609113,muskmelon,3.266373387511924,16.142857142857142,2.1320754716981134,0.11320754716981132,171,95.6878050510992,2508.560217249291,700.0786840354963
